Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
45.0,2023,161.0,154.0,2109.0,2.0,2.0,18.0,0.0,1.0,7.5,647,338.0,186.0,1.0,5.0,4,5,46888.0
22.0,2017,153.0,32.0,3358.0,1.0,1.0,36.0,0.0,0.0,6.4,88657,311.0,251.0,3.0,4.0,4,5,57990.0
18.0,2018,185.0,145.0,2873.0,2.0,1.0,11.0,2.0,5.0,8.3,70830,71.0,392.0,1.0,4.0,4,5,34990.0
33.0,2019,50.0,145.0,1734.0,2.0,1.0,11.0,2.0,5.0,7.0,38126,157.0,491.0,1.0,4.0,4,5,33730.0
45.0,2022,161.0,154.0,522.0,2.0,1.0,19.0,0.0,1.0,7.9,13456,311.0,188.0,1.0,5.0,4,5,49999.0
33.0,2019,109.0,145.0,3194.0,2.0,1.0,6.0,2.0,5.0,7.4,49120,170.0,328.0,1.0,4.0,4,5,23990.0
29.0,2021,94.0,145.0,1434.0,2.0,1.0,16.0,1.0,5.0,7.4,29484,338.0,491.0,1.0,4.0,4,5,68990.0
18.0,2018,164.0,60.0,2595.0,2.0,1.0,11.0,2.0,5.0,6.0,77677,338.0,328.0,1.0,1.0,4,5,24990.0
45.0,2018,69.0,127.0,819.0,2.0,1.0,16.0,2.0,5.0,5.5,76313,229.0,57.0,1.0,3.0,4,5,28990.0
23.0,2016,75.0,127.0,2896.0,2.0,1.0,11.0,2.0,5.0,7.9,137112,170.0,320.0,1.0,3.0,4,5,19990.0
18.0,2021,111.0,127.0,2594.0,2.0,1.0,11.0,2.0,5.0,8.0,104207,229.0,191.0,1.0,3.0,4,5,52970.0
34.0,2023,213.0,154.0,788.0,2.0,2.0,16.0,3.0,1.0,6.3,3,311.0,47.0,1.0,5.0,4,5,31768.0
29.0,2018,56.0,154.0,2348.0,2.0,1.0,24.0,0.0,1.0,7.9,99903,264.0,98.0,2.0,5.0,4,5,23913.0
47.0,2010,310.0,145.0,2139.0,2.0,1.0,11.0,1.0,1.0,7.9,191787,71.0,476.0,1.0,4.0,4,5,6850.0
45.0,2022,161.0,154.0,3035.0,2.0,2.0,18.0,0.0,1.0,7.5,15263,311.0,509.0,1.0,5.0,4,5,38997.0
45.0,2008,161.0,154.0,3035.0,2.0,1.0,18.0,0.0,1.0,9.6,218764,338.0,186.0,1.0,5.0,4,5,11490.0
16.0,2017,79.0,151.0,3330.0,0.0,1.0,6.0,2.0,5.0,9.6,55579,199.0,230.0,1.0,1.0,4,5,59900.0
15.0,2020,85.0,154.0,2574.0,2.0,1.0,18.0,0.0,1.0,7.0,38929,338.0,186.0,1.0,5.0,4,5,35888.0
29.0,2018,94.0,145.0,1434.0,2.0,1.0,16.0,1.0,5.0,7.3,95038,229.0,491.0,1.0,4.0,4,5,27888.0
15.0,2003,86.0,127.0,1606.0,2.0,1.0,36.0,3.0,5.0,9.5,193914,338.0,145.0,3.0,3.0,4,5,8990.0
44.0,2013,294.0,145.0,3469.0,2.0,1.0,7.0,2.0,5.0,8.3,189986,272.0,517.0,1.0,4.0,4,5,28999.0
45.0,2019,69.0,127.0,1258.0,2.0,1.0,16.0,2.0,5.0,7.2,49811,229.0,350.0,1.0,3.0,4,5,43990.0
43.0,2006,127.0,145.0,633.0,2.0,2.0,11.0,1.0,1.0,9.5,216577,60.0,57.0,1.0,4.0,4,5,5990.0
34.0,2019,301.0,145.0,2431.0,2.0,1.0,16.0,0.0,5.0,7.5,47644,338.0,387.0,1.0,4.0,4,5,35990.0
45.0,2021,88.0,127.0,1797.0,2.0,1.0,9.0,2.0,5.0,9.1,57382,157.0,350.0,1.0,3.0,4,5,47990.0
33.0,2020,50.0,145.0,2956.0,2.0,1.0,11.0,2.0,5.0,8.0,31727,338.0,334.0,1.0,4.0,4,5,54990.0
33.0,2015,50.0,145.0,3191.0,2.0,1.0,11.0,2.0,5.0,8.1,49206,338.0,320.0,1.0,4.0,4,5,44580.0
13.0,2020,286.0,154.0,3327.0,2.0,1.0,11.0,0.0,1.0,8.6,68701,338.0,517.0,1.0,5.0,4,5,51990.0
2.0,2021,302.0,145.0,856.0,2.0,1.0,11.0,3.0,1.0,7.9,93526,15.0,145.0,1.0,4.0,4,5,46990.0
45.0,2021,239.0,145.0,233.0,2.0,1.0,15.0,0.0,5.0,3.5,44104,311.0,57.0,1.0,4.0,4,5,30990.0
15.0,2022,91.0,127.0,1344.0,2.0,1.0,9.0,2.0,5.0,8.5,3500,311.0,57.0,1.0,3.0,4,5,57350.0
15.0,2016,86.0,127.0,444.0,2.0,1.0,31.0,3.0,5.0,8.1,125618,264.0,145.0,3.0,3.0,4,5,35995.0
15.0,2022,85.0,154.0,1877.0,2.0,1.0,18.0,0.0,1.0,6.8,12424,379.0,162.0,1.0,5.0,4,5,39990.0
25.0,2018,274.0,154.0,3145.0,2.0,1.0,18.0,0.0,1.0,6.0,38078,311.0,145.0,1.0,5.0,4,5,25990.0
16.0,2013,42.0,127.0,346.0,2.0,1.0,15.0,2.0,5.0,6.4,119362,170.0,195.0,1.0,3.0,4,5,16986.0
3.0,2022,221.0,145.0,3523.0,2.0,1.0,6.0,2.0,0.0,8.1,12,272.0,230.0,1.0,4.0,4,5,33990.0
33.0,2014,283.0,154.0,3605.0,2.0,1.0,15.0,0.0,1.0,9.1,153034,338.0,55.0,1.0,5.0,4,5,26990.0
29.0,2013,7.0,127.0,1418.0,2.0,1.0,11.0,2.0,5.0,7.5,126511,348.0,98.0,1.0,3.0,4,5,15670.0
15.0,2015,86.0,159.0,1107.0,2.0,1.0,36.0,3.0,5.0,7.4,129676,300.0,241.0,3.0,6.0,4,5,18990.0
23.0,2015,270.0,145.0,3370.0,2.0,1.0,5.0,2.0,5.0,6.1,47779,234.0,145.0,1.0,4.0,4,5,34990.0
34.0,2013,213.0,154.0,2977.0,2.0,1.0,14.0,0.0,1.0,7.5,197083,338.0,230.0,1.0,5.0,4,5,7750.0
34.0,2017,178.0,145.0,1470.0,2.0,1.0,7.0,2.0,4.0,7.9,166505,157.0,257.0,1.0,4.0,4,5,29990.0
42.0,2020,211.0,115.0,3223.0,0.0,1.0,13.0,0.0,1.0,7.0,43974,338.0,145.0,1.0,5.0,4,5,29980.0
16.0,2014,90.0,145.0,730.0,2.0,2.0,11.0,3.0,5.0,8.7,87284,311.0,165.0,1.0,4.0,4,5,23986.0
34.0,2017,301.0,145.0,799.0,2.0,1.0,11.0,0.0,1.0,6.6,62229,338.0,195.0,1.0,4.0,4,5,74800.0
42.0,2017,211.0,154.0,3621.0,2.0,2.0,13.0,0.0,1.0,4.9,129794,311.0,145.0,1.0,5.0,4,5,22890.0
45.0,2015,161.0,154.0,2799.0,2.0,1.0,18.0,0.0,1.0,7.9,143324,338.0,65.0,1.0,5.0,4,5,19500.0
15.0,2018,70.0,127.0,1331.0,2.0,1.0,49.0,3.0,4.0,8.1,74200,379.0,165.0,4.0,3.0,4,5,29990.0
29.0,2023,94.0,145.0,960.0,2.0,1.0,16.0,1.0,5.0,7.5,7,15.0,392.0,1.0,4.0,4,5,46888.0
33.0,2021,224.0,145.0,486.0,2.0,1.0,31.0,0.0,5.0,7.9,58656,71.0,387.0,3.0,4.0,4,5,28730.0
20.0,2017,96.0,154.0,2278.0,2.0,1.0,19.0,0.0,1.0,6.0,60982,338.0,476.0,1.0,5.0,4,5,23890.0
43.0,2009,314.0,145.0,1788.0,2.0,1.0,11.0,1.0,5.0,8.7,181816,311.0,57.0,1.0,4.0,4,5,9950.0
34.0,2021,213.0,154.0,626.0,2.0,2.0,16.0,0.0,1.0,7.2,22583,311.0,57.0,1.0,5.0,4,5,38990.0
36.0,2018,23.0,145.0,1012.0,2.0,1.0,11.0,2.0,4.0,6.0,8211,180.0,160.0,1.0,4.0,4,5,24990.0
30.0,2020,147.0,145.0,1726.0,2.0,1.0,12.0,1.0,1.0,7.5,37025,272.0,476.0,1.0,4.0,4,5,36999.0
43.0,2023,314.0,145.0,1513.0,2.0,1.0,11.0,1.0,5.0,6.1,2005,71.0,433.0,1.0,4.0,4,5,67788.0
45.0,2014,57.0,145.0,3238.0,2.0,1.0,9.0,2.0,2.0,9.2,267435,338.0,373.0,1.0,4.0,4,5,16413.0
33.0,2020,50.0,145.0,2959.0,2.0,1.0,11.0,2.0,5.0,7.4,58797,60.0,323.0,1.0,4.0,4,5,32670.0
24.0,2016,245.0,145.0,1667.0,2.0,1.0,13.0,1.0,1.0,8.5,169479,170.0,476.0,1.0,4.0,4,5,32999.0
34.0,2014,213.0,154.0,792.0,2.0,2.0,16.0,0.0,1.0,6.9,145154,311.0,190.0,1.0,5.0,4,5,13880.0
43.0,2009,193.0,159.0,397.0,2.0,1.0,16.0,1.0,4.0,8.7,192564,199.0,188.0,1.0,6.0,4,5,9990.0
29.0,2022,94.0,145.0,2362.0,2.0,1.0,16.0,1.0,5.0,8.2,2018,348.0,160.0,1.0,4.0,4,5,58990.0
18.0,2013,164.0,60.0,2865.0,2.0,1.0,11.0,2.0,5.0,7.5,104912,192.0,241.0,1.0,1.0,4,5,16590.0
43.0,2011,223.0,145.0,1785.0,2.0,1.0,16.0,1.0,4.0,9.8,165000,157.0,66.0,1.0,4.0,4,5,22830.0
16.0,2014,90.0,145.0,2859.0,2.0,1.0,6.0,1.0,5.0,9.0,173342,264.0,488.0,1.0,4.0,4,5,26990.0
46.0,2015,277.0,145.0,1819.0,2.0,1.0,5.0,2.0,4.0,7.6,116888,9.0,507.0,1.0,4.0,4,5,38990.0
22.0,2018,153.0,145.0,1393.0,2.0,1.0,36.0,0.0,4.0,8.3,114004,338.0,387.0,3.0,4.0,4,5,22999.0
16.0,2016,79.0,127.0,2240.0,2.0,1.0,9.0,2.0,5.0,6.5,70553,204.0,303.0,1.0,3.0,4,5,19725.0
25.0,2015,274.0,154.0,1972.0,2.0,1.0,18.0,0.0,1.0,8.8,87348,71.0,303.0,1.0,5.0,4,5,18990.0
18.0,2016,164.0,60.0,1905.0,2.0,1.0,11.0,2.0,5.0,5.6,156832,311.0,323.0,1.0,1.0,4,5,18990.0
34.0,2019,301.0,145.0,2987.0,2.0,1.0,16.0,2.0,5.0,7.7,42098,338.0,387.0,1.0,4.0,4,5,23735.0
33.0,2023,50.0,145.0,2959.0,2.0,1.0,11.0,2.0,5.0,6.6,2088,71.0,373.0,1.0,4.0,4,5,69788.0
44.0,2018,252.0,145.0,3467.0,2.0,1.0,5.0,1.0,4.0,7.3,82492,311.0,113.0,1.0,4.0,4,5,26999.0
42.0,2019,211.0,160.0,3456.0,1.0,1.0,13.0,0.0,1.0,7.8,50216,15.0,113.0,1.0,5.0,4,5,31990.0
23.0,2016,265.0,145.0,464.0,2.0,1.0,11.0,2.0,5.0,5.9,52180,124.0,279.0,1.0,4.0,4,5,27990.0
45.0,2017,52.0,127.0,310.0,2.0,1.0,35.0,2.0,5.0,6.0,59092,272.0,140.0,3.0,3.0,4,5,35890.0
43.0,2019,314.0,145.0,1252.0,2.0,2.0,11.0,1.0,5.0,8.5,92124,9.0,528.0,1.0,4.0,4,5,55990.0
45.0,2017,69.0,127.0,2475.0,2.0,1.0,16.0,2.0,5.0,6.3,153350,311.0,2.0,1.0,3.0,4,5,20990.0
29.0,2019,94.0,145.0,2687.0,2.0,1.0,11.0,2.0,5.0,9.6,24298,30.0,303.0,1.0,4.0,4,5,31990.0
33.0,2019,188.0,127.0,2026.0,2.0,1.0,11.0,2.0,5.0,7.4,25343,60.0,241.0,1.0,3.0,4,5,24999.0
43.0,2018,299.0,127.0,1249.0,2.0,1.0,11.0,1.0,4.0,6.7,46193,279.0,514.0,1.0,3.0,4,5,37990.0
21.0,2016,300.0,127.0,64.0,2.0,1.0,25.0,2.0,4.0,5.7,107602,264.0,433.0,3.0,3.0,4,5,12750.0
18.0,2014,284.0,145.0,1916.0,2.0,1.0,11.0,1.0,1.0,6.4,117307,338.0,281.0,1.0,4.0,4,5,22590.0
26.0,2015,250.0,145.0,2330.0,2.0,1.0,35.0,1.0,4.0,7.2,196657,336.0,281.0,3.0,4.0,4,5,24990.0
9.0,2015,237.0,154.0,3082.0,2.0,1.0,11.0,0.0,1.0,8.0,64967,9.0,517.0,1.0,5.0,4,5,36990.0
9.0,2015,123.0,127.0,251.0,2.0,1.0,39.0,3.0,5.0,8.5,116785,71.0,476.0,3.0,3.0,4,5,44990.0
34.0,2018,213.0,154.0,1475.0,2.0,2.0,14.0,0.0,1.0,6.7,94557,9.0,183.0,1.0,5.0,4,5,32990.0
43.0,2020,127.0,145.0,2758.0,2.0,1.0,16.0,1.0,5.0,8.7,189253,311.0,165.0,1.0,4.0,4,5,30999.0
18.0,2016,185.0,145.0,3108.0,2.0,1.0,11.0,2.0,5.0,9.2,205245,287.0,183.0,1.0,4.0,4,5,34990.0
33.0,2016,283.0,154.0,2034.0,2.0,1.0,15.0,0.0,1.0,5.9,84314,311.0,226.0,1.0,5.0,4,5,19990.0
18.0,2018,262.0,112.0,3548.0,1.0,1.0,16.0,2.0,5.0,7.5,56613,0.0,477.0,1.0,3.0,4,5,33995.0
16.0,2019,90.0,145.0,3095.0,2.0,1.0,6.0,1.0,5.0,8.5,134013,157.0,183.0,1.0,4.0,4,5,43995.0
15.0,2014,91.0,127.0,1610.0,2.0,1.0,9.0,2.0,5.0,10.5,158076,311.0,303.0,1.0,3.0,4,5,22990.0
15.0,2015,91.0,127.0,561.0,2.0,2.0,9.0,2.0,5.0,5.2,72088,60.0,522.0,1.0,3.0,4,5,28990.0
33.0,2018,109.0,145.0,2400.0,2.0,1.0,6.0,2.0,5.0,6.4,83075,318.0,385.0,1.0,4.0,4,5,18999.0
33.0,2020,50.0,145.0,2707.0,2.0,1.0,11.0,2.0,5.0,7.4,56071,311.0,323.0,1.0,4.0,4,5,21870.0
45.0,2016,69.0,127.0,1516.0,2.0,1.0,16.0,2.0,5.0,7.9,231209,311.0,376.0,1.0,3.0,4,5,13990.0
23.0,2017,264.0,60.0,1399.0,2.0,1.0,11.0,2.0,5.0,8.5,76410,311.0,87.0,1.0,1.0,4,5,35990.0
45.0,2019,160.0,41.0,1520.0,2.0,1.0,19.0,3.0,1.0,7.3,103366,60.0,79.0,1.0,0.0,4,5,32999.0
34.0,2018,178.0,145.0,1470.0,2.0,1.0,7.0,2.0,4.0,5.5,63108,311.0,79.0,1.0,4.0,4,5,28999.0
18.0,2018,41.0,127.0,733.0,2.0,1.0,7.0,2.0,5.0,6.1,42859,148.0,113.0,1.0,3.0,4,5,29990.0
18.0,2009,284.0,145.0,2272.0,2.0,1.0,11.0,2.0,5.0,9.2,294536,338.0,303.0,1.0,4.0,4,5,12990.0
29.0,2017,1.0,127.0,1414.0,2.0,2.0,6.0,2.0,5.0,8.5,276375,75.0,160.0,1.0,3.0,4,5,36990.0
33.0,2017,283.0,154.0,992.0,2.0,1.0,16.0,0.0,1.0,9.1,147604,124.0,164.0,1.0,5.0,4,5,36990.0
18.0,2016,185.0,145.0,3338.0,2.0,1.0,11.0,2.0,5.0,9.0,113991,60.0,152.0,1.0,4.0,4,5,41990.0
23.0,2019,265.0,145.0,2903.0,2.0,1.0,11.0,2.0,5.0,7.4,52448,311.0,79.0,1.0,4.0,4,5,21870.0
15.0,2013,114.0,145.0,2232.0,2.0,1.0,11.0,1.0,4.0,8.2,175187,320.0,385.0,1.0,4.0,4,5,12999.0
18.0,2013,185.0,145.0,2873.0,2.0,1.0,11.0,2.0,5.0,8.2,192388,264.0,79.0,1.0,4.0,4,5,16990.0
9.0,2018,237.0,154.0,2206.0,2.0,2.0,24.0,0.0,1.0,6.6,94970,368.0,303.0,2.0,5.0,4,5,37380.0
31.0,2017,163.0,145.0,2951.0,2.0,1.0,6.0,2.0,5.0,8.1,62841,311.0,376.0,1.0,4.0,4,5,30999.0
15.0,2016,55.0,127.0,130.0,2.0,2.0,7.0,2.0,5.0,7.4,177710,294.0,152.0,1.0,3.0,4,5,23999.0
33.0,2019,109.0,145.0,3194.0,2.0,1.0,6.0,2.0,5.0,8.3,139042,264.0,507.0,1.0,4.0,4,5,20999.0
46.0,2017,277.0,145.0,668.0,2.0,2.0,11.0,0.0,4.0,7.5,42647,157.0,383.0,1.0,4.0,4,5,34450.0
43.0,2014,314.0,145.0,2775.0,2.0,1.0,11.0,1.0,5.0,9.0,282674,379.0,50.0,1.0,4.0,4,5,25999.0
16.0,2018,79.0,127.0,2858.0,2.0,1.0,9.0,2.0,5.0,7.8,177188,338.0,50.0,1.0,3.0,4,5,42990.0
23.0,2014,265.0,145.0,3136.0,2.0,1.0,11.0,2.0,5.0,8.3,170132,311.0,507.0,1.0,4.0,4,5,22990.0
33.0,2023,188.0,127.0,2026.0,2.0,1.0,11.0,2.0,5.0,6.9,40,338.0,456.0,1.0,3.0,4,5,55574.0
23.0,2017,265.0,145.0,3135.0,2.0,1.0,11.0,1.0,1.0,8.9,126103,9.0,400.0,1.0,4.0,4,5,37999.0
29.0,2019,7.0,127.0,205.0,2.0,2.0,11.0,2.0,5.0,5.4,13808,9.0,531.0,1.0,3.0,4,5,22999.0
29.0,2018,94.0,145.0,1182.0,2.0,1.0,11.0,2.0,5.0,5.6,95000,171.0,417.0,1.0,4.0,4,5,42000.0
45.0,2017,69.0,127.0,2477.0,2.0,1.0,16.0,2.0,5.0,8.3,207949,311.0,113.0,1.0,3.0,4,5,22850.0
18.0,2018,284.0,44.0,3552.0,0.0,1.0,7.0,1.0,5.0,7.7,91171,311.0,456.0,1.0,4.0,4,5,38990.0
34.0,2019,213.0,154.0,2727.0,2.0,2.0,14.0,0.0,1.0,9.0,88974,338.0,456.0,1.0,5.0,4,5,16800.0
34.0,2018,301.0,145.0,1761.0,2.0,1.0,16.0,0.0,5.0,5.5,85422,311.0,531.0,1.0,4.0,4,5,28950.0
45.0,2016,69.0,127.0,2786.0,2.0,1.0,16.0,2.0,2.0,7.4,60515,368.0,303.0,1.0,3.0,4,5,28990.0
9.0,2015,276.0,145.0,551.0,2.0,1.0,29.0,3.0,1.0,7.1,282667,9.0,519.0,3.0,4.0,4,5,24990.0
9.0,2018,123.0,127.0,690.0,2.0,1.0,39.0,3.0,5.0,7.7,143806,157.0,519.0,3.0,3.0,4,5,14990.0
23.0,2016,75.0,127.0,2299.0,2.0,1.0,11.0,2.0,5.0,6.3,112272,294.0,374.0,1.0,3.0,4,5,23990.0
15.0,2020,86.0,127.0,1606.0,2.0,1.0,36.0,3.0,5.0,8.7,196922,368.0,354.0,3.0,3.0,4,5,30999.0
29.0,2018,92.0,145.0,2929.0,2.0,1.0,11.0,2.0,5.0,5.1,72232,157.0,509.0,1.0,4.0,4,5,38830.0
33.0,2018,224.0,145.0,1459.0,2.0,1.0,11.0,2.0,5.0,5.5,62428,264.0,47.0,1.0,4.0,4,5,29990.0
1.0,2019,37.0,127.0,2825.0,2.0,1.0,5.0,2.0,4.0,7.4,36425,229.0,509.0,1.0,3.0,4,5,24490.0
45.0,2019,69.0,127.0,2479.0,2.0,1.0,16.0,2.0,5.0,8.9,190723,338.0,35.0,1.0,3.0,4,5,37999.0
29.0,2019,94.0,49.0,3592.0,0.0,1.0,16.0,2.0,5.0,7.4,62969,236.0,160.0,1.0,4.0,4,5,25990.0
43.0,2022,223.0,145.0,1248.0,2.0,1.0,11.0,1.0,1.0,5.4,17079,157.0,433.0,1.0,4.0,4,5,20670.0
45.0,2020,57.0,145.0,3025.0,2.0,1.0,9.0,2.0,2.0,8.6,97680,157.0,404.0,1.0,4.0,4,5,36999.0
43.0,2019,168.0,127.0,395.0,2.0,2.0,16.0,1.0,4.0,7.5,60325,60.0,282.0,1.0,3.0,4,5,32990.0
46.0,2017,272.0,145.0,3053.0,2.0,1.0,0.0,2.0,4.0,5.5,87663,311.0,509.0,0.0,4.0,4,5,41830.0
18.0,2013,165.0,127.0,2260.0,2.0,1.0,8.0,2.0,1.0,7.1,168651,264.0,491.0,1.0,3.0,4,5,16990.0
22.0,2023,153.0,145.0,929.0,2.0,1.0,31.0,0.0,1.0,9.4,40,338.0,336.0,3.0,4.0,4,5,47490.0
43.0,2017,193.0,127.0,163.0,2.0,1.0,31.0,1.0,4.0,8.6,116908,60.0,302.0,3.0,3.0,4,5,20999.0
45.0,2022,161.0,154.0,2800.0,2.0,2.0,18.0,0.0,1.0,6.5,25,311.0,509.0,1.0,5.0,4,5,42760.0
43.0,2015,127.0,145.0,3224.0,2.0,1.0,16.0,1.0,5.0,5.3,70833,170.0,98.0,1.0,4.0,4,5,19990.0
29.0,2016,93.0,145.0,3397.0,2.0,1.0,16.0,2.0,5.0,7.5,112390,71.0,372.0,1.0,4.0,4,5,21998.0
34.0,2019,213.0,154.0,2415.0,2.0,1.0,14.0,2.0,1.0,6.3,152908,338.0,509.0,1.0,5.0,4,5,26999.0
45.0,2017,239.0,145.0,1038.0,2.0,1.0,13.0,1.0,1.0,8.5,220382,124.0,336.0,1.0,4.0,4,5,34250.0
33.0,2019,283.0,154.0,490.0,2.0,2.0,16.0,0.0,1.0,8.9,56312,0.0,39.0,1.0,5.0,4,5,55990.0
33.0,2014,50.0,145.0,1197.0,2.0,1.0,11.0,2.0,5.0,8.8,152703,379.0,282.0,1.0,4.0,4,5,16990.0
15.0,2021,68.0,159.0,2215.0,2.0,1.0,36.0,1.0,4.0,6.0,19415,338.0,20.0,3.0,6.0,4,5,38990.0
22.0,2018,153.0,145.0,2294.0,2.0,1.0,31.0,0.0,1.0,8.1,125842,157.0,47.0,3.0,4.0,4,5,35999.0
45.0,2018,69.0,127.0,1795.0,2.0,1.0,16.0,2.0,5.0,6.7,86853,140.0,53.0,1.0,3.0,4,5,29990.0
30.0,2020,105.0,127.0,370.0,2.0,1.0,35.0,3.0,4.0,7.6,59466,137.0,433.0,3.0,3.0,4,5,25980.0
2.0,2018,25.0,60.0,2161.0,2.0,1.0,11.0,3.0,4.0,7.9,26702,60.0,81.0,1.0,1.0,4,5,29990.0
46.0,2018,277.0,145.0,2514.0,2.0,1.0,11.0,1.0,1.0,7.8,129623,338.0,302.0,1.0,4.0,4,5,36950.0
45.0,2012,161.0,154.0,3037.0,2.0,1.0,18.0,0.0,1.0,9.7,138178,170.0,98.0,1.0,5.0,4,5,14988.0
9.0,2022,237.0,154.0,1325.0,2.0,1.0,24.0,0.0,1.0,8.4,11794,311.0,47.0,2.0,5.0,4,5,67880.0
39.0,2012,47.0,130.0,3439.0,0.0,1.0,4.0,2.0,5.0,6.9,205498,311.0,323.0,1.0,4.0,4,5,9990.0
26.0,2018,154.0,127.0,1164.0,2.0,1.0,27.0,3.0,4.0,5.7,140807,338.0,388.0,3.0,3.0,4,5,19989.0
18.0,2013,164.0,60.0,3101.0,2.0,1.0,11.0,2.0,5.0,7.4,102465,60.0,281.0,1.0,1.0,4,5,11700.0
33.0,2013,188.0,127.0,1457.0,2.0,1.0,15.0,2.0,5.0,9.5,112100,234.0,201.0,1.0,3.0,4,5,15990.0
18.0,2021,284.0,145.0,1632.0,2.0,1.0,11.0,2.0,5.0,7.6,40663,2.0,404.0,1.0,4.0,4,5,28995.0
18.0,2006,284.0,145.0,2272.0,2.0,1.0,11.0,2.0,5.0,7.2,98675,311.0,509.0,1.0,4.0,4,5,9999.0
45.0,2011,69.0,127.0,2785.0,2.0,1.0,16.0,2.0,5.0,9.1,248318,60.0,515.0,1.0,3.0,4,5,8549.0
46.0,2009,226.0,145.0,2130.0,2.0,1.0,11.0,1.0,1.0,9.9,207005,311.0,404.0,1.0,4.0,4,5,8800.0
23.0,2016,265.0,145.0,2901.0,2.0,1.0,11.0,2.0,5.0,9.7,66518,264.0,509.0,1.0,4.0,4,5,28999.0
13.0,2018,275.0,150.0,3538.0,0.0,1.0,11.0,0.0,0.0,7.5,72286,220.0,183.0,1.0,4.0,4,5,32995.0
43.0,2013,127.0,145.0,2449.0,2.0,1.0,16.0,1.0,5.0,6.9,66039,229.0,183.0,1.0,4.0,4,5,12990.0
31.0,2022,32.0,60.0,2387.0,2.0,1.0,9.0,2.0,4.0,9.8,10,264.0,434.0,1.0,1.0,4,5,42490.0
30.0,2021,36.0,127.0,2692.0,2.0,1.0,4.0,2.0,4.0,7.6,43898,210.0,238.0,1.0,3.0,4,5,27990.0
29.0,2014,56.0,154.0,2923.0,2.0,1.0,19.0,0.0,1.0,5.7,172889,361.0,183.0,1.0,5.0,4,5,14990.0
18.0,2018,284.0,145.0,2613.0,2.0,1.0,11.0,2.0,5.0,6.0,179525,338.0,404.0,1.0,4.0,4,5,22830.0
43.0,2015,127.0,145.0,302.0,2.0,1.0,16.0,1.0,5.0,6.4,63506,157.0,331.0,1.0,4.0,4,5,25990.0
22.0,2018,153.0,145.0,929.0,2.0,1.0,36.0,0.0,4.0,5.8,135327,170.0,491.0,3.0,4.0,4,5,25990.0
31.0,2013,163.0,145.0,3184.0,2.0,1.0,6.0,2.0,5.0,7.9,149825,311.0,320.0,1.0,4.0,4,5,16990.0
29.0,2018,94.0,145.0,960.0,2.0,1.0,13.0,1.0,1.0,7.8,95034,311.0,477.0,1.0,4.0,4,5,25300.0
47.0,2012,310.0,145.0,3514.0,2.0,1.0,11.0,1.0,2.0,8.5,158121,311.0,369.0,1.0,4.0,4,5,8990.0
46.0,2011,277.0,145.0,668.0,2.0,2.0,11.0,0.0,4.0,8.8,97196,311.0,331.0,1.0,4.0,4,5,16670.0
43.0,2014,223.0,145.0,1503.0,2.0,1.0,16.0,1.0,4.0,10.6,285430,272.0,320.0,1.0,4.0,4,5,12490.0
34.0,2016,213.0,154.0,2422.0,2.0,1.0,14.0,0.0,1.0,7.1,131276,379.0,336.0,1.0,5.0,4,5,20999.0
2.0,2014,305.0,145.0,3074.0,2.0,1.0,11.0,1.0,5.0,8.3,98689,15.0,336.0,1.0,4.0,4,5,19990.0
18.0,2015,185.0,145.0,2873.0,2.0,1.0,11.0,2.0,5.0,8.6,79800,311.0,79.0,1.0,4.0,4,5,14990.0
43.0,2018,314.0,145.0,2464.0,2.0,1.0,11.0,1.0,5.0,5.5,49919,157.0,285.0,1.0,4.0,4,5,32950.0
23.0,2018,265.0,145.0,1952.0,2.0,1.0,11.0,2.0,5.0,7.0,35170,264.0,404.0,1.0,4.0,4,5,32830.0
18.0,2012,164.0,60.0,2865.0,2.0,1.0,11.0,2.0,5.0,8.2,157645,311.0,404.0,1.0,1.0,4,5,13990.0
18.0,2019,164.0,60.0,2252.0,2.0,1.0,11.0,2.0,5.0,5.7,14553,311.0,87.0,1.0,1.0,4,5,46988.0
34.0,2018,213.0,154.0,2041.0,2.0,2.0,14.0,0.0,1.0,8.5,211622,2.0,404.0,1.0,5.0,4,5,35999.0
30.0,2014,306.0,154.0,2703.0,2.0,1.0,31.0,0.0,1.0,8.3,272740,120.0,79.0,3.0,5.0,4,5,16913.0
31.0,2011,163.0,145.0,3408.0,2.0,1.0,6.0,2.0,5.0,9.3,112227,374.0,491.0,1.0,4.0,4,5,15888.0
18.0,2018,164.0,152.0,3337.0,0.0,1.0,11.0,2.0,4.0,5.5,87616,338.0,88.0,1.0,3.0,4,5,25980.0
22.0,2018,153.0,145.0,746.0,2.0,1.0,36.0,1.0,4.0,6.6,45353,157.0,47.0,3.0,4.0,4,5,30990.0
18.0,2018,284.0,145.0,1635.0,2.0,1.0,11.0,2.0,5.0,5.5,77821,338.0,320.0,1.0,4.0,4,5,29250.0
43.0,2018,223.0,145.0,1504.0,2.0,1.0,16.0,1.0,4.0,7.0,48244,15.0,299.0,1.0,4.0,4,5,34990.0
18.0,2018,185.0,145.0,2873.0,2.0,1.0,11.0,2.0,5.0,9.8,68479,264.0,87.0,1.0,4.0,4,5,21990.0
